,0,1,2,3,4,5,6,7,8,9
28,0.778361,0.0010188663,0.00209079,0.018062834,0.000524675,7.6956286e-07,0.19965045,3.4771457e-08,0.000290386,9.9929096e-08
29,1.129433e-11,1.0,5.9164763e-14,1.7598737e-09,1.8058702e-13,2.9984741e-13,3.2728945e-11,1.12204e-19,1.4393251e-14,1.01367245e-16
30,1.6187604e-19,1.0,3.3817993e-20,1.1971419e-12,8.4527985e-17,6.2067812e-21,1.1399809e-16,6.24661e-30,5.572213e-23,5.3659366e-26
31,2.4304965e-23,6.962923e-19,6.465948e-24,9.303746e-19,2.5499774e-23,5.520038e-07,8.090657e-22,1.19164675e-07,7.865631e-17,0.9999992
32,5.7168983e-13,1.6694854e-16,1.2515206e-19,1.4635125e-17,3.1998588e-19,3.474934e-14,2.6780856e-14,4.2921897e-18,1.0,6.836334e-17
33,0.025985407,0.00466338,0.64192826,0.019950593,0.07408762,0.009223947,0.21702656,0.0020116905,0.0036036046,0.001518973
34,2.9317104e-12,7.423663e-12,4.715793e-14,8.3414243e-13,9.904562e-15,0.99999917,2.3623636e-12,4.5274194e-07,2.8635503e-09,3.8801963e-07
35,0.91722584,4.92335e-06,1.1925802e-05,5.1184023e-05,5.787955e-06,3.0768515e-08,0.08269548,1.3755216e-10,4.9294813e-06,1.5790126e-09
36,2.5444328e-20,7.517817e-17,2.2678284e-19,2.7899915e-16,1.0818049e-18,2.3988852e-05,3.493066e-19,2.6275942e-05,6.416537e-16,0.9999499
37,0.00020214407,0.0014133002,0.00037031522,0.99438775,0.0031193143,1.86082e-08,0.0005063804,1.7631293e-09,7.7360045e-07,4.068536e-09
38,8.000031e-14,7.414012e-12,6.169385e-15,7.2196624e-12,1.7535221e-15,0.00018690796,3.8650296e-14,0.005562709,1.0697387e-09,0.9942504
39,0.123925,0.0045287674,0.030900124,0.009176992,0.026156576,0.003712197,0.18917023,0.006740181,0.60262185,0.0030680615
40,0.5971073,1.3978462e-05,0.28036398,0.0024089497,0.00051499077,5.7310076e-06,0.119513586,3.1773865e-08,7.142228e-05,1.8949462e-08
41,5.426079e-05,1.9185041e-05,0.6406301,2.9888794e-05,0.34375528,3.5279038e-06,0.015410133,1.7371633e-06,9.477366e-05,1.1548685e-06
42,8.491625e-22,1.0,8.701577e-25,6.353404e-16,6.1413705e-23,4.0788978e-22,7.171019e-21,7.991687e-33,7.7961126e-26,5.9551734e-29
43,5.430027e-15,2.2151447e-13,5.4841905e-16,7.0986234e-13,1.6075509e-16,0.00012377554,9.163957e-16,0.015001779,3.7664896e-11,0.9848745
44,0.07264772,0.0047081313,0.13684173,0.018799363,0.24328426,0.0005836125,0.31289572,0.00066679856,0.20839077,0.0011820007
45,6.36678e-14,5.5046313e-14,4.427516e-15,2.5375646e-13,1.9706272e-16,0.9984291,2.0515635e-13,0.0014470317,3.522534e-10,0.00012374592
46,1.8691018e-05,2.6091457e-05,0.7868505,4.4227443e-05,0.20537207,1.7113733e-06,0.0076286388,1.0903191e-06,5.6571593e-05,3.0810668e-07
47,2.1006002e-05,3.9755665e-07,0.20977402,2.861345e-05,0.52486765,9.916545e-08,0.26527634,1.9928152e-08,3.165125e-05,1.6127147e-07
48,0.00033180046,1.655511e-05,0.07077482,0.00058848807,0.4332912,8.591545e-06,0.49433315,2.3828868e-06,0.0005955888,5.7554444e-05
49,0.6873286,0.00017105135,0.0023616129,0.004337067,0.00060582877,2.1862154e-06,0.30459923,1.1922572e-07,0.0005939317,3.5197863e-07
50,0.02249369,0.0039463732,0.42949718,0.046196133,0.308018,0.0007720704,0.1795174,0.00041796584,0.008833975,0.0003072899
51,4.5027893e-09,2.738918e-07,1.1137243e-08,3.2486363e-07,6.6256245e-09,0.0026100778,9.717449e-09,0.1289663,4.5677874e-07,0.86842257
52,4.960183e-05,2.6356676e-07,0.007270535,1.1016349e-05,0.021365954,2.5160665e-08,0.97129875,3.1939834e-10,3.8662065e-06,3.0363047e-08
53,2.2659046e-15,1.711266e-11,1.8393492e-14,9.532913e-13,1.2410457e-14,0.00034408402,3.6336233e-14,0.0007642163,8.147458e-11,0.9988917
54,3.8587475e-21,1.0,1.379293e-23,1.4189565e-16,2.253776e-22,4.374652e-21,2.5825015e-20,2.1526996e-32,1.55648745e-24,8.200911e-28
55,0.000942114,0.02241355,5.1756608e-05,0.9571721,0.017739898,9.298644e-10,0.0016727421,9.285249e-13,7.853764e-06,1.8510656e-10
56,8.36337e-11,7.3356055e-09,1.6949381e-09,1.4308361e-08,1.0191484e-10,0.0003177696,2.406094e-10,0.9996266,2.033345e-08,5.567207e-05
57,1.0204813e-09,1.2108307e-12,1.8916378e-16,4.7628348e-14,4.5938514e-16,1.1406357e-12,1.1584019e-11,2.7612557e-16,1.0,8.42599e-15
58,4.2830934e-06,1.0311726e-08,1.3319546e-08,3.4660285e-08,9.6963106e-08,1.3160573e-09,3.889642e-06,1.4014046e-11,0.99999166,3.9785794e-10
59,7.359201e-25,3.4848915e-28,2.1666978e-31,9.427054e-30,2.562534e-33,1.0,2.437984e-28,2.636385e-10,1.818552e-17,5.0482084e-12
60,0.97052324,4.3071786e-06,8.379143e-06,2.9755465e-05,5.129592e-07,2.739499e-10,0.029433558,2.8795648e-13,3.3313543e-07,5.242502e-12
61,0.0031534166,0.00023753563,0.80925274,0.0027758374,0.056999676,1.5564832e-05,0.12723431,4.437316e-07,0.00032880355,1.6648403e-06
62,6.997003e-27,1.0,1.0866627e-29,6.0210755e-21,3.0058954e-28,3.8437815e-26,1.9965947e-25,2.71043e-40,4.0457323e-31,5.559121e-35
63,0.00013486415,2.4812709e-05,9.594429e-06,0.00010707071,8.900415e-06,0.24603169,3.937987e-05,0.73250276,0.0026484602,0.018492403
64,0.9791056,3.7164812e-06,4.29044e-06,0.00010098422,2.857001e-07,6.9171807e-10,0.020784734,2.5303536e-13,4.3443666e-07,4.0084034e-12
65,9.066315e-06,6.2138993e-06,0.43204054,2.2083512e-05,0.5422208,4.5205076e-07,0.025679098,3.8719325e-08,2.1570735e-05,1.3802583e-07
66,1.7182302e-21,3.4789208e-17,5.907231e-21,5.336217e-18,3.0441826e-21,0.00010166333,2.7792136e-21,0.000102721926,1.6738544e-15,0.9997956
67,2.2516127e-07,1.4703096e-06,7.915996e-08,1.410944e-06,1.7870567e-08,0.0022303972,1.8131998e-07,0.91140425,7.234713e-05,0.08628958
68,1.2011524e-14,4.513732e-18,3.208842e-20,1.2935223e-17,5.9813404e-19,1.035982e-17,2.9287657e-15,5.5416694e-22,1.0,6.989428e-19
69,7.1421044e-07,3.641202e-07,0.2826471,1.2087842e-06,0.6879525,9.322934e-07,0.02938859,2.5543815e-07,7.4201325e-06,9.690723e-07
70,0.009075917,0.0041215415,0.22360298,0.03170197,0.26271397,0.0010017271,0.45851725,0.00069112476,0.0071940725,0.0013793913
71,0.00015230082,5.51301e-05,0.97823244,4.179096e-05,0.004522216,1.7903765e-06,0.016982822,1.3321325e-08,1.1587446e-05,1.7969484e-08
72,1.1503639e-06,2.2586e-07,0.88030624,1.1964704e-07,0.10570723,3.4596857e-07,0.01398439,1.5435363e-08,2.4279242e-07,4.8971682e-08
73,0.00012321118,0.00058337575,2.0678133e-08,0.99927837,8.945664e-07,9.0338216e-11,1.3772079e-05,8.9134727e-13,1.18441704e-07,3.9709663e-11
74,3.379939e-22,6.8561913e-22,1.1269481e-25,1.9531218e-24,7.3015543e-29,1.0,3.124381e-23,2.1162354e-09,4.498985e-17,1.1659631e-11
75,0.41497785,0.009205286,0.053186856,0.114821635,0.052410346,0.0020601184,0.31218597,0.0019064903,0.038246486,0.0009990005
76,0.00018797442,1.7097118e-05,5.3276333e-05,0.000340094,2.3104245e-05,0.42745712,0.00010650467,0.42487612,0.0015745399,0.14536424
77,1.4642839e-16,3.9322342e-18,6.9341866e-20,8.970706e-18,2.7031039e-21,0.99877846,2.3234879e-18,0.00036915974,3.716059e-12,0.000852343
78,1.955678e-14,1.0,1.0530799e-16,2.3153295e-11,9.876443e-17,7.2326857e-16,1.590259e-13,1.6554461e-22,2.2381104e-18,5.660662e-20
79,2.3545422e-07,3.2749958e-09,0.9972339,5.799906e-10,0.00015189034,5.2974927e-09,0.0026139214,3.753777e-13,1.0189972e-09,2.4952388e-12
80,2.3564083e-17,1.0,2.6206395e-20,5.963391e-14,2.5617005e-20,1.6479822e-19,1.7180766e-17,1.9727897e-27,1.9173427e-22,1.9033782e-24
81,1.2267441e-10,1.0,1.6009877e-12,1.22291866e-08,2.3904304e-11,3.781687e-14,1.2808177e-09,2.4638522e-22,4.0064675e-13,5.777441e-20
82,4.038178e-23,1.0,7.4091634e-27,2.0464844e-19,1.1079279e-26,2.5498814e-22,1.0887289e-22,7.364102e-36,4.7349685e-27,4.6891236e-31
83,5.5019823e-23,1.2400144e-21,2.1245525e-26,8.695144e-24,2.6354371e-27,1.0,4.667958e-23,1.4484991e-10,1.51024e-17,1.9059543e-12
84,5.727911e-13,5.031314e-10,4.694621e-11,1.0311406e-09,1.5545003e-12,2.5723277e-05,2.9440322e-12,0.99996996,1.0715148e-10,4.320768e-06
85,8.4644424e-33,2.4314798e-23,2.250636e-33,1.1372821e-26,3.473694e-33,8.127166e-09,8.864677e-32,4.282288e-10,8.035928e-24,1.0
86,0.0006817583,0.000117973155,0.42018715,0.00086433074,0.4434765,8.572496e-05,0.13285126,4.869489e-05,0.0016241372,6.2397834e-05
87,0.002301819,0.0053987456,0.49560958,0.0507769,0.37860453,6.739945e-05,0.06472212,4.787493e-05,0.0024561174,1.49549405e-05
88,0.00015971405,1.0174509e-06,0.0083426405,7.4716816e-05,0.029344061,8.4598526e-08,0.96206254,2.3434554e-09,1.5040185e-05,2.0796051e-07
89,2.1293735e-17,5.996248e-15,5.7988434e-18,4.6041518e-15,4.532902e-18,1.1866433e-05,8.477923e-17,0.00016729128,2.5570247e-12,0.99982077
90,2.8669406e-30,6.0720725e-29,1.075459e-35,1.7775767e-33,7.078979e-39,1.0,7.2845996e-32,6.823533e-12,2.6981784e-22,9.976534e-15
91,1.427742e-23,1.0,1.1619808e-25,8.8223345e-18,5.2881145e-24,2.8758123e-23,3.232464e-22,1.7322896e-34,2.1818475e-27,5.6021168e-30
92,2.5965579e-05,5.4808406e-06,0.53454834,3.4704357e-05,0.40028113,1.3847642e-06,0.06506763,2.3435786e-07,3.4424997e-05,5.79484e-07
93,6.06842e-12,1.7379236e-10,1.4438073e-10,8.9666374e-10,6.052353e-12,0.00023534526,4.0163723e-11,0.9997209,4.1495407e-09,4.377868e-05
94,0.00091474975,0.018309817,1.3919789e-06,0.9797651,0.0008810151,2.3905958e-10,0.0001271473,5.863971e-12,7.621031e-07,2.526196e-10
95,0.0024478992,9.604485e-05,9.2789836e-05,5.913084e-05,0.00013797998,5.736492e-06,0.0014363534,1.1273233e-06,0.9957176,5.4597117e-06
96,5.2121485e-25,3.3292754e-23,8.209582e-28,1.24204686e-26,1.3806891e-29,1.0,2.5551064e-25,1.0002448e-10,1.23456e-18,1.3764842e-11
97,1.8730475e-31,1.0,1.0200791e-34,2.808701e-23,3.8277476e-32,1.0768815e-31,1.3571178e-29,0.0,1.7589502e-36,6.31e-42
98,0.007338444,0.00076900655,0.29318175,0.012798845,0.20061386,0.00017512523,0.47856772,4.2158477e-05,0.006379396,0.00013366454
99,1.8597333e-24,1.0459525e-18,1.4000507e-25,1.1714906e-20,1.1914074e-25,3.804533e-07,2.9947197e-24,1.1745371e-06,1.477914e-17,0.9999984
100,0.000336457,1.1800256e-05,0.92368484,4.6984915e-05,0.007792636,1.4506018e-06,0.06809152,7.2309594e-09,3.4284243e-05,7.099874e-08
101,0.71499825,0.00020612648,0.0015695859,0.0068467567,0.00045910894,7.214759e-07,0.275748,4.1865412e-08,0.00017137775,1.4947682e-07
102,1.0407477e-16,1.0,1.9750568e-19,1.4023317e-12,2.7872668e-17,3.5225435e-20,4.4822337e-16,2.2107326e-29,2.7423222e-21,2.1846147e-25
103,1.04702025e-07,1.7871477e-09,1.8043641e-11,1.03019066e-10,5.2919604e-12,8.038358e-11,6.508777e-08,3.5937128e-12,0.9999997,2.7033253e-10
104,5.1725387e-08,2.9435458e-07,4.319667e-08,7.310889e-07,8.2080795e-09,0.0022976408,4.5245727e-08,0.8031438,2.076971e-05,0.19453661
105,0.042595193,0.09256288,9.2459384e-05,0.85568476,0.0024183618,1.0786046e-06,0.0065899426,7.202883e-08,5.428781e-05,9.248971e-07
106,9.033905e-08,4.5381657e-07,3.261575e-07,4.0211658e-06,5.3385754e-08,0.011992517,1.16510066e-07,0.9797568,1.9323004e-06,0.008243693
107,9.126432e-06,8.47778e-05,0.009990729,0.00026096447,0.9860246,1.3266435e-07,0.003411543,8.293784e-09,0.00021797993,9.966091e-08
108,0.004948211,0.00016054067,0.17750137,0.005216244,0.30361533,5.355294e-05,0.5059351,2.5388508e-05,0.002448079,9.613401e-05
109,0.0020313256,0.0017457488,0.03168601,0.32478717,0.59039515,2.033504e-06,0.047738962,1.733763e-07,0.0016126025,8.385901e-07
110,0.19704533,0.0010966032,0.14796661,0.05668207,0.034017913,0.00011552762,0.54795784,7.2531315e-05,0.014858492,0.00018713715
111,0.0024738319,0.9552623,2.308944e-05,0.04162146,8.4166684e-05,2.278794e-06,0.00052782777,1.08830314e-07,4.349501e-06,6.2585315e-07
112,0.08308531,0.007602833,0.51026094,0.042523045,0.061591294,0.003246427,0.28505588,0.0005673195,0.0055842414,0.00048270653
113,0.009563899,0.007094866,0.8558783,0.003283675,0.024676962,6.0052e-05,0.095075235,3.6817225e-06,0.004358485,4.8549637e-06
114,0.9940093,1.3277481e-06,2.7566782e-06,3.191711e-05,1.1349213e-07,8.124351e-11,0.005954568,1.8220128e-14,8.603392e-08,5.1183916e-13
115,2.225283e-07,1.4218555e-08,4.5640682e-09,1.0676872e-07,2.4842064e-09,0.66208816,4.1162146e-08,0.31680897,4.865632e-05,0.02105374
116,6.2959424e-14,5.220922e-18,5.8985553e-23,7.186147e-14,5.148017e-21,3.0359403e-19,9.021229e-16,2.1755334e-25,1.0,6.0536183e-21
117,5.3865193e-14,1.02871054e-13,1.9031383e-13,3.374374e-14,1.5744034e-15,0.9976496,6.4525924e-13,0.00015212127,1.10835535e-10,0.002198279
118,9.4150734e-14,8.754194e-11,4.098129e-14,5.6416743e-11,2.2694396e-14,0.00025942601,6.929963e-14,0.011606582,1.13505275e-10,0.988134
119,0.0059841275,0.00022665785,0.09046524,0.033433583,0.4502972,8.682508e-05,0.4107131,7.348265e-05,0.008493991,0.00022588146
120,5.986788e-29,1.0,8.137008e-33,1.63762e-23,6.6243597e-32,1.2261059e-28,2.01193e-27,3.22e-43,8.0464965e-35,5.0995803e-37
121,1.8202424e-07,1.1400736e-06,3.7376887e-07,4.241328e-06,1.3870566e-07,0.013898469,2.504271e-07,0.3998874,2.1981561e-05,0.5861859
122,0.9847004,5.079452e-07,4.5761176e-06,2.2480916e-05,1.6267418e-07,3.626831e-10,0.015271755,8.933995e-14,1.7799886e-07,1.7385287e-12
123,0.003974108,0.0002534913,7.47956e-05,0.0003880265,7.7289034e-05,3.71219e-05,0.0037413016,1.1351606e-05,0.9913835,5.9148613e-05
124,5.969134e-23,8.1233103e-23,2.323158e-27,1.3873065e-26,2.152678e-29,1.0,1.5487708e-23,9.836989e-12,3.3086993e-17,2.8459938e-14
125,8.8347094e-11,1.5550186e-09,0.009658118,3.0887275e-09,0.9894208,9.176697e-11,0.0009210028,9.906083e-13,2.5524152e-08,4.1646173e-11
126,2.3059576e-13,5.6044015e-12,2.9737725e-13,5.051505e-11,1.6939781e-13,0.043391947,1.8275335e-13,0.008214655,6.8450867e-10,0.9483934
127,2.4979755e-13,3.643947e-16,2.3812896e-21,4.3596653e-18,5.87207e-21,2.7143311e-17,4.1449955e-15,1.4014703e-20,1.0,4.468248e-18
128,6.666335e-05,5.739384e-07,0.43493676,5.6723534e-06,0.19143744,1.6788428e-07,0.3735217,9.573274e-09,3.0851068e-05,2.0641674e-07
129,0.005781275,6.6586144e-05,0.5372449,0.00412536,0.19585755,0.00035279425,0.25430843,0.00023695551,0.0019067858,0.00011941024
130,7.272307e-15,2.2546921e-18,1.1730153e-20,2.4824234e-18,5.0380423e-19,5.9116808e-18,3.1042095e-15,1.6196113e-21,1.0,1.3779555e-18
131,3.04826e-05,0.00022605623,4.2403637e-05,0.9974999,0.0020977897,2.7980274e-09,0.000103053666,4.4964768e-11,2.7175102e-07,1.0601131e-09
132,1.3283472e-15,9.584746e-13,7.0705804e-14,2.0908754e-12,1.9267052e-15,2.2159618e-06,8.953625e-15,0.9999974,1.3022176e-11,3.7945506e-07
133,1.0488742e-05,4.7548706e-08,0.93106514,9.95266e-08,0.0131684225,1.2112912e-07,0.05575474,5.5498484e-10,1.0538137e-06,6.9371486e-09
134,2.2432232e-17,1.4243377e-14,5.0646945e-18,4.2181167e-14,3.9492233e-17,2.3035602e-05,1.870049e-16,1.0757124e-05,1.5503708e-14,0.9999662
135,8.596927e-16,1.0,1.3178673e-18,1.0897217e-11,2.82858e-17,3.8365186e-17,1.491992e-15,1.03286045e-25,9.47133e-20,4.973645e-22
136,7.2575546e-10,4.408746e-09,6.000462e-10,1.002425e-08,1.224236e-10,0.008628176,4.200206e-10,0.67596585,2.2170777e-06,0.3154037
137,0.05121047,0.0034672685,0.2330745,0.046552885,0.13860135,0.0020393091,0.50798875,0.0010208227,0.0128204925,0.0032242087
138,1.65e-43,4.62e-43,0.0,0.0,0.0,1.0,0.0,1.1877655e-14,3.3598873e-28,5.218772e-18
139,8.54666e-05,5.6577795e-05,0.82835877,8.121797e-05,0.11051389,7.983144e-06,0.060848963,3.615806e-07,4.4130204e-05,2.6080472e-06
140,1.0488703e-16,8.0533684e-14,1.0260786e-17,1.651691e-13,5.7963217e-18,6.335718e-05,4.8505722e-17,0.00083784916,5.869264e-12,0.99909884
141,2.3368966e-05,4.767103e-06,0.49900845,1.1843155e-05,0.48547673,3.314848e-06,0.015313049,1.3644803e-06,0.00015536543,1.8396671e-06
142,8.8367684e-29,7.5330693e-22,4.9931667e-30,1.9810514e-23,3.8863096e-30,4.5344212e-08,1.1364135e-28,5.097176e-08,6.936537e-21,1.0
143,0.77613115,0.00020393771,0.00040725272,0.00902206,0.00015482499,1.539484e-07,0.21405964,6.0231113e-09,2.081127e-05,1.4420334e-08
144,0.0011347727,0.023215499,0.115035035,0.00857688,0.67404336,0.009703116,0.14010526,0.005629172,0.0035896583,0.018967248
145,0.08266742,0.011240965,7.815283e-05,0.8978334,0.0003056322,5.031692e-07,0.007832468,3.5613358e-08,4.1175397e-05,1.5786844e-07
146,1.3041966e-05,0.00013909573,7.4151374e-10,0.99984705,5.2178624e-08,1.2259499e-12,8.6668393e-07,2.3604682e-15,3.398274e-09,3.381192e-13
147,7.8077015e-08,2.5747463e-08,4.527203e-09,9.3682024e-07,2.2541307e-09,0.0049505946,3.494812e-08,0.12869506,8.3779205e-06,0.86634505
148,6.174234e-06,4.4574257e-08,1.6566762e-09,1.4052068e-05,2.241296e-08,6.875491e-08,2.0256292e-07,3.7997105e-11,0.99997944,5.547107e-10
149,4.858799e-08,1.771061e-06,8.197556e-15,0.9999982,5.4965793e-12,3.1039117e-16,8.1237356e-10,6.518664e-20,2.2326726e-12,5.538133e-17
150,0.006726371,0.013770386,0.79516083,0.007693542,0.0141327875,0.0021921524,0.15904696,7.469288e-05,0.0010490303,0.00015323267
151,0.4582191,0.016959555,0.014791598,0.25147098,0.026578348,3.0850624e-05,0.22989267,9.029952e-06,0.002035036,1.28289485e-05
152,0.3292449,0.017716676,0.03619753,0.061893918,0.024877893,0.0011671192,0.34876135,0.00066197047,0.17887522,0.0006033647
153,0.0011784374,0.0031358085,0.0068053934,0.26444072,0.6892229,2.3110667e-06,0.034579694,9.054467e-08,0.0006342196,4.981525e-07
154,1.0941324e-08,4.2904027e-08,3.9473567e-09,1.6007888e-07,8.023289e-10,0.00593453,4.754696e-09,0.52443457,7.296029e-06,0.4696233
155,1.7448599e-09,1.5043389e-08,3.0398843e-09,4.7050623e-08,2.6149058e-10,0.0067664376,1.73548e-09,0.9925439,2.6122527e-07,0.00068931625
156,6.7173246e-11,2.6138898e-09,4.109095e-10,7.755232e-09,3.501686e-11,0.00019184484,1.7714306e-10,0.999698,2.8411318e-08,0.00011014034
157,2.325718e-05,3.1676762e-05,0.88980997,7.7733814e-05,0.09104895,4.5732966e-07,0.01898997,1.3426496e-08,1.80912e-05,8.7206104e-08
158,6.195007e-08,2.073643e-08,0.9948405,7.708277e-09,0.0033412722,3.0483849e-09,0.0018180064,5.3061813e-12,1.09016405e-08,2.2924178e-11
159,3.6008207e-16,1.0,9.2308195e-18,1.16401264e-10,4.907829e-15,2.3645293e-18,6.371344e-15,1.5291715e-27,2.3160544e-18,1.0107419e-23
160,6.5596176e-14,5.4189444e-12,1.3849137e-15,9.277539e-15,1.0916848e-16,0.99999815,1.2140862e-13,1.8358305e-06,1.0133102e-10,1.5389277e-07
161,0.010478211,0.00013426882,0.22077434,0.0048179156,0.24890691,2.1030175e-05,0.5110891,6.4820847e-06,0.003746836,2.4932044e-05
162,0.1588127,0.011223996,0.01596655,0.040090203,0.011219929,0.0009472212,0.24881846,0.000999924,0.5098963,0.0020247372
163,2.2387829e-07,3.2903924e-09,0.99747276,1.1624912e-09,0.0003373531,4.5246136e-09,0.0021897485,6.813944e-13,1.3084382e-09,4.324786e-12
164,6.27526e-07,2.6617306e-07,0.08274255,1.8757579e-06,0.883025,9.266872e-08,0.034218602,2.2510253e-08,1.0711742e-05,2.443324e-07
165,1.6429793e-06,5.1802534e-05,4.115588e-11,0.9999465,8.63314e-09,2.498619e-13,7.866192e-08,5.935549e-16,4.5996784e-10,6.0491495e-14
166,1.2332044e-05,0.9827248,3.587572e-07,0.01725718,2.3205193e-06,1.2028796e-09,2.9922319e-06,4.0958383e-11,2.411219e-08,7.8397434e-11
167,1.2420865e-16,1.9816504e-14,8.962326e-18,2.4191718e-14,3.0113292e-17,0.0041152397,3.240893e-17,2.3738241e-05,5.765386e-13,0.99586105
168,2.9349627e-22,1.0,1.4090266e-23,1.0321568e-15,9.766871e-21,3.569382e-22,1.3213753e-19,1.519057e-32,9.0953715e-26,1.4319981e-28
169,0.035531882,0.00010619675,0.000703964,0.0005901387,0.0009176743,0.00020722394,0.017335054,3.9177405e-05,0.94453526,3.358591e-05
170,4.0664152e-05,3.2593225e-06,4.1841943e-08,2.860098e-07,2.1151266e-08,1.842687e-08,1.7984461e-05,1.4178523e-09,0.9999378,1.8814193e-08
171,2.8762965e-37,3.22053e-34,2.13e-43,1.6808e-40,0.0,1.0,1.5603643e-38,3.4406092e-16,1.9911165e-27,9.349959e-20
172,6.911751e-24,1.0,3.0581533e-26,5.500944e-19,4.7173774e-25,4.5824586e-23,1.0869403e-22,3.724907e-35,6.627103e-28,2.2285722e-30
173,0.00014867364,3.2309663e-07,0.013835413,5.153192e-05,0.032748103,4.0731116e-08,0.9532051,9.298342e-10,1.0784252e-05,6.006651e-08
174,8.17296e-09,1.3426222e-07,0.03275141,1.4792765e-07,0.9570032,6.023597e-08,0.010244776,3.6873832e-10,1.4027806e-07,5.6532916e-09
