0,1,2,3,4,5,6,7,8,9
0.781837261,1.79E-05,6.07E-06,0.002347589,9.27E-07,2.71E-11,0.215790162,4.50E-15,1.82E-08,1.96E-13
0.002986902,0.006933743,0.01622565,0.70360056,0.232227379,3.42E-07,0.037700663,4.16E-08,0.000324723,9.85E-08
3.97E-11,2.30E-10,1.47E-11,1.13E-10,3.20E-12,0.013767917,8.19E-12,0.911859531,1.30E-07,0.074372392
0.000914183,0.00191311,1.72E-08,0.997147258,2.81E-08,3.07E-10,2.22E-05,5.11E-13,3.16E-06,2.44E-12
1.38E-25,2.13E-19,5.79E-26,9.85E-26,2.52E-31,0.999999881,6.47E-27,7.42E-08,2.62E-16,4.12E-12
7.74E-12,3.01E-11,4.23E-13,4.90E-11,2.35E-13,0.015391774,5.50E-13,0.069225906,2.42E-07,0.91538207
0.000961529,0.00036214,0.09062151,0.045169996,0.848517268,3.47E-06,0.013133549,9.84E-08,0.001229753,7.11E-07
4.16E-05,7.34E-07,0.966414018,3.70E-07,0.017238068,9.85E-09,0.016292947,1.30E-10,1.23E-05,2.62E-10
6.71E-06,2.16E-05,3.91E-06,5.81E-05,4.45E-06,0.040409402,7.15E-06,0.619214796,0.000761221,0.339512572
5.96E-08,1.45E-08,0.033164555,4.81E-07,0.934441767,4.12E-09,0.032389533,9.79E-11,3.62E-06,1.30E-09
0.990227115,5.22E-06,7.37E-06,1.37E-05,9.30E-08,1.75E-11,0.009746547,2.40E-16,9.28E-09,1.65E-15
9.75E-22,1,1.03E-22,2.81E-16,2.37E-21,2.09E-24,4.19E-22,2.32E-35,1.81E-19,4.90E-31
0.485462078,0.021137151,0.020346833,0.220252387,0.019195577,0.00012102,0.228017641,4.15E-05,0.005374004,5.17E-05
2.50E-19,7.19E-17,7.18E-17,3.60E-16,2.58E-17,5.29E-07,9.24E-17,0.999998331,1.05E-14,1.09E-06
2.73E-20,1.40E-17,5.86E-17,5.52E-17,1.50E-17,1.34E-07,3.00E-17,0.999999166,1.25E-15,7.15E-07
2.99E-21,2.32E-17,2.26E-21,3.27E-17,8.38E-21,7.05E-06,2.60E-20,0.002800604,2.25E-15,0.99719242
6.04E-12,1,2.08E-12,8.86E-10,1.21E-11,2.04E-15,5.70E-12,5.54E-21,2.21E-11,4.37E-19
0.46391762,4.78E-05,0.000916818,0.006373249,0.000399223,2.14E-06,0.528301452,7.92E-09,4.16E-05,9.77E-08
1.42E-06,3.59E-08,0.063716065,1.93E-07,0.911763491,2.44E-09,0.024515631,1.58E-10,3.21E-06,1.66E-09
3.31E-30,6.74E-26,1.47E-24,9.43E-24,4.20E-26,2.45E-10,1.87E-24,1,3.99E-22,2.70E-12
0.000269879,1.05E-05,0.57375108,8.58E-05,0.256841447,9.11E-07,0.168911335,2.85E-07,0.000128501,3.74E-07
7.58E-13,4.71E-11,1.97E-12,1.31E-10,1.67E-12,0.000395772,5.08E-12,0.121172526,7.61E-10,0.878431683
0.000234212,0.000198057,0.014075951,0.32409599,0.60777303,5.30E-06,0.053474405,1.51E-06,0.000136071,5.38E-06
5.97E-07,0.999607479,2.38E-08,0.000390438,1.87E-07,6.89E-10,2.09E-07,1.08E-13,9.04E-07,2.52E-11
0.364739375,0.012798558,0.027423016,0.272551137,0.021864765,0.001163558,0.29106728,0.000499066,0.007229872,0.000663424
6.84E-22,1,5.15E-22,2.54E-17,6.23E-21,2.25E-25,1.74E-21,2.01E-35,2.11E-20,9.88E-32
3.22E-21,5.83E-18,3.44E-17,6.78E-18,9.58E-19,1.62E-06,7.07E-18,0.999998331,6.13E-16,9.96E-09
2.15E-10,3.50E-09,8.12E-09,4.68E-09,4.83E-10,0.003774223,3.76E-09,0.996089669,1.86E-07,0.00013592
0.485865581,0.001941411,0.011260122,0.089482815,0.009477421,0.000146388,0.400691403,1.14E-05,0.001095731,2.79E-05
1.70E-12,7.47E-11,1.43E-11,5.15E-12,2.29E-13,0.025810028,3.07E-12,0.974097933,1.09E-07,9.19E-05
0.009269591,0.009438951,1.08E-05,0.979786076,1.02E-05,2.67E-08,0.001247507,1.52E-10,0.000236978,4.40E-10
0.000964911,2.90E-05,0.127045164,0.000373522,0.730477635,7.38E-06,0.137628079,5.32E-06,0.003457275,1.17E-05
5.36E-20,1.94E-17,2.78E-16,4.98E-16,4.18E-17,7.20E-08,2.53E-16,0.999999881,8.95E-16,8.45E-08
3.24E-29,2.28E-23,2.09E-28,1.68E-23,4.09E-29,4.15E-07,1.62E-27,9.40E-07,4.46E-21,0.999998689
0.045131662,0.002453978,0.359440854,0.012603921,0.360197157,0.000285983,0.209736187,0.000184033,0.009710975,0.000255282
1.99E-15,2.15E-18,7.99E-16,7.94E-15,3.19E-17,6.11E-14,8.50E-15,3.27E-21,1,7.89E-19
4.63E-22,2.27E-16,4.98E-22,5.88E-21,3.59E-27,0.999999642,2.84E-22,3.03E-07,1.51E-14,1.10E-10
5.93E-31,5.03E-25,1.07E-30,9.94E-25,1.62E-30,1.67E-07,5.84E-29,6.39E-07,2.78E-22,0.999999285
1.82E-10,5.15E-10,3.35E-12,3.03E-11,8.54E-14,5.64E-07,4.07E-10,3.78E-10,0.999999404,3.03E-09
0.617383933,0.000157717,0.005860398,0.009350053,0.000924018,6.40E-07,0.366227866,8.31E-09,9.54E-05,3.91E-08
3.38E-17,3.74E-18,4.23E-18,1.32E-17,1.35E-20,3.82E-15,8.63E-17,2.10E-19,1,3.57E-18
3.04E-18,1.91E-15,7.94E-15,2.20E-14,1.02E-16,7.53E-07,4.97E-15,0.999999285,1.91E-13,1.08E-08
0.007097485,0.003269434,4.92E-08,0.989488216,2.24E-08,5.08E-11,0.000144646,2.32E-14,1.81E-07,1.61E-13
8.07E-25,1,9.58E-25,5.41E-20,4.16E-24,8.62E-29,2.18E-24,3.30E-41,2.72E-23,9.86E-37
2.96E-11,4.00E-10,7.25E-11,8.04E-10,7.25E-11,0.000766527,4.59E-11,0.929289494,3.72E-09,0.069944013
0.000580863,0.000167107,0.057896522,0.077833837,0.807395701,1.08E-05,0.055552679,1.52E-06,0.000557409,3.50E-06
0.072868895,0.006105548,0.195477866,0.190503629,0.192842767,0.000872236,0.327622657,0.00056891,0.012206228,0.000931262
4.53E-43,2.85E-34,2.00E-43,1.87E-33,1.33E-42,1.39E-11,8.23E-41,2.78E-08,9.62E-33,1
0.000141195,1.96E-06,0.962062638,5.84E-06,0.027933621,1.01E-08,0.009831237,8.91E-11,2.36E-05,1.24E-10
4.66E-42,6.92E-34,1.52E-39,1.21E-41,8.64E-48,1,9.43E-38,1.40E-20,8.93E-29,3.73E-24
6.45E-09,3.77E-08,4.47E-09,1.02E-07,6.93E-09,0.000645878,6.88E-09,0.961284516,7.69E-08,0.038069393
5.90E-16,6.95E-13,2.16E-17,4.58E-15,1.53E-19,0.999415977,7.63E-18,0.000494897,1.60E-10,8.91E-05
7.17E-37,1.27E-29,2.84E-36,2.31E-28,1.52E-35,1.61E-10,2.01E-33,5.32E-08,1.02E-28,1
0.154496679,0.009014998,2.99E-05,0.828248041,1.40E-05,1.26E-08,0.008192592,1.34E-10,3.85E-06,1.99E-10
6.71E-29,1.14E-29,1.03E-30,2.36E-28,9.67E-35,1.23E-26,6.98E-28,3.71E-36,1,4.14E-33
0.000634318,0.004277055,1.07E-06,0.994995021,8.38E-07,7.01E-09,7.06E-05,1.07E-10,2.11E-05,1.83E-10
4.66E-05,2.16E-05,1.24E-06,0.999800603,8.92E-05,1.36E-10,4.06E-05,1.09E-09,3.57E-08,5.56E-11
0.997232488,1.37E-08,2.03E-07,4.18E-08,7.46E-10,2.45E-13,0.002767285,1.85E-19,7.15E-11,1.11E-18
1.53E-33,3.35E-29,4.46E-32,4.36E-35,3.13E-40,1,4.33E-31,4.61E-17,1.03E-21,1.81E-21
0.359453966,0.001230558,0.033985165,0.010439371,0.023345169,0.006816998,0.215151092,0.000473206,0.348315829,0.000788719
8.64E-38,5.36E-30,7.82E-37,1.67E-29,1.94E-36,1.02E-09,7.24E-35,1.23E-07,8.32E-29,0.999999881
4.62E-08,2.13E-09,0.1733822,1.24E-09,0.826426956,3.19E-13,0.000190615,3.75E-16,1.11E-07,1.41E-14
0.540508978,0.006782344,9.22E-05,0.370331111,5.75E-05,1.80E-07,0.082202153,8.26E-10,2.55E-05,2.16E-09
1.39E-19,8.95E-17,2.79E-17,5.75E-16,4.43E-18,2.08E-06,3.88E-17,0.999997139,2.21E-14,7.97E-07
0.589425813,0.000474877,0.000372944,0.024485857,0.000250887,5.46E-07,0.384974416,3.60E-09,1.46E-05,2.92E-08
1.57E-24,1,1.03E-24,8.57E-19,7.43E-23,9.69E-28,2.61E-24,7.29E-39,7.94E-22,8.00E-34
1.16E-07,2.87E-08,3.44E-07,1.08E-08,8.32E-08,7.66E-08,1.32E-06,9.66E-10,0.999997973,9.55E-09
1.93E-40,1.60E-32,2.69E-42,5.55E-42,6.75E-51,1,2.46E-42,1.58E-15,1.11E-24,2.49E-21
0.022593033,0.002191183,8.62E-07,0.974471351,1.12E-06,1.57E-10,0.000742037,1.24E-12,3.49E-07,2.21E-12
3.96E-12,1.21E-11,1.75E-11,1.14E-10,1.68E-11,9.80E-05,2.66E-11,0.991233864,1.29E-09,0.008668109
2.37E-16,1.10E-13,5.24E-16,2.71E-16,9.21E-19,0.99996996,2.44E-16,2.99E-05,3.63E-10,6.69E-08
4.40E-27,1,8.02E-26,3.24E-22,1.35E-25,2.72E-31,2.45E-26,3.55E-45,3.37E-24,1.98E-40
0.00084969,1.92E-05,0.463462034,8.38E-05,0.517629684,4.86E-07,0.017798642,1.67E-08,0.000156414,7.76E-08
0.480901077,0.00040212,0.007996731,0.024802148,0.002326519,1.00E-05,0.483036336,4.41E-07,0.000523057,1.61E-06
0.000631882,0.000226542,9.45E-10,0.999134694,4.16E-10,1.15E-10,6.78E-06,4.04E-13,8.88E-08,9.86E-13
1.24E-17,4.47E-21,8.30E-18,9.41E-22,2.45E-21,1.65E-21,2.91E-16,2.64E-28,1,1.01E-24
0.996011257,4.46E-07,3.37E-06,2.12E-06,2.47E-08,3.43E-12,0.003982827,2.39E-17,2.12E-09,9.49E-17
0.00067744,4.21E-06,0.967328283,6.05E-06,0.00036861,2.97E-08,0.031580168,9.07E-11,3.53E-05,7.50E-11
0.00406922,0.000328412,0.220665941,0.004508569,0.418303565,0.000145869,0.350076791,7.47E-05,0.00169954,0.00012735
8.21E-06,1.69E-07,4.74E-06,3.76E-07,6.38E-07,5.34E-07,1.06E-05,5.00E-10,0.999974847,2.91E-09
0.712544485,5.23E-06,0.001229895,0.000423959,0.000303435,7.24E-07,0.285477378,2.98E-09,1.49E-05,1.99E-08
7.54E-12,3.58E-10,5.07E-10,1.14E-11,9.04E-12,0.99983957,1.85E-09,0.000146736,3.36E-07,1.34E-05
1.75E-27,6.25E-24,2.54E-22,6.38E-22,4.14E-23,1.95E-10,2.20E-22,1,1.40E-21,3.07E-10
0.00013576,2.63E-05,0.949713552,8.04E-05,0.017646806,6.86E-08,0.03238941,2.51E-09,7.76E-06,7.50E-10
0.979642934,7.05E-08,4.70E-07,1.49E-06,6.97E-09,2.13E-13,0.020355004,3.51E-19,5.21E-10,7.67E-18
0.000219639,5.14E-06,1.34E-05,8.72E-06,6.84E-07,0.000368256,0.000143706,2.75E-05,0.999206458,6.42E-06
4.45E-18,1.21E-17,2.75E-20,1.67E-16,1.24E-22,3.47E-12,8.63E-18,9.54E-18,1,1.61E-16
0.000135314,7.74E-06,0.091535085,6.10E-05,0.427780046,4.41E-06,0.480312622,5.30E-07,0.000160231,3.04E-06
3.46E-33,2.00E-27,4.81E-30,5.24E-32,9.30E-36,1,2.25E-30,9.66E-14,1.11E-20,2.82E-15
1.77E-44,3.55E-35,3.84E-42,8.27E-45,2.90E-52,1,5.23E-43,9.01E-16,4.53E-29,1.51E-22
4.20E-26,1.16E-27,1.71E-27,1.34E-24,9.67E-31,7.83E-24,1.78E-25,7.15E-35,1,2.14E-31
7.07E-30,6.53E-24,3.96E-29,5.47E-24,1.13E-29,7.60E-08,4.52E-28,7.99E-06,4.77E-22,0.999991894
0.000461439,7.59E-05,0.113577447,0.001079315,0.354218248,3.30E-05,0.529956436,1.01E-05,0.000547721,4.05E-05
2.62E-20,2.44E-15,6.45E-20,2.47E-20,1.16E-24,1,4.47E-20,2.57E-08,1.18E-13,2.78E-12
2.81E-09,1.79E-10,2.40E-10,3.81E-11,1.08E-11,6.20E-09,6.61E-09,1.73E-12,1,3.06E-11
1.57E-06,4.85E-07,0.025479214,1.05E-05,0.835797855,1.15E-06,0.138659929,3.27E-07,4.74E-05,1.49E-06
3.26E-17,1,7.31E-18,2.98E-13,1.60E-17,1.31E-17,1.24E-17,5.72E-26,3.33E-15,2.96E-23
0.00352582,0.00015141,0.429988804,0.000696719,0.511707288,1.05E-05,0.052114039,1.50E-06,0.001801192,2.72E-06
0.001084108,7.40E-05,0.700040705,0.000534029,0.123323019,5.73E-06,0.174322732,2.76E-06,0.000610882,2.12E-06
8.81E-12,2.59E-11,1.14E-13,2.05E-10,6.86E-14,0.066169642,1.49E-13,0.013422652,1.26E-08,0.92040773
0.002076874,0.00119607,0.028540891,0.345694215,0.523414335,2.61E-05,0.098322785,9.03E-06,0.000692296,2.74E-05
0.37833846,0.000388917,0.08131871,0.012847266,0.002757628,3.83E-06,0.52343321,4.59E-07,0.000910708,8.48E-07
0.028269256,0.001064677,0.260516376,0.005267532,0.509613875,0.000192358,0.138733059,8.20E-05,0.056000573,0.000260266
0.150373038,0.007983765,0.147408036,0.109506827,0.37426145,0.001479884,0.141131107,0.000555118,0.065997261,0.00130351
0.001116721,4.36E-05,0.648096115,0.000174881,0.167850303,4.08E-06,0.181340142,2.60E-07,0.00137307,7.67E-07
4.76E-06,5.57E-05,4.14E-10,0.999939445,4.40E-08,4.61E-15,1.49E-07,6.63E-18,4.01E-10,7.22E-17
8.43E-06,1.57E-07,0.196570101,4.89E-07,0.766275985,8.61E-09,0.037141556,1.33E-09,3.23E-06,4.95E-09
4.15E-07,0.999994993,9.29E-09,4.26E-06,7.19E-08,1.15E-11,1.61E-07,1.89E-16,1.98E-08,1.43E-14
4.33E-33,1.53E-27,2.66E-29,9.00E-32,4.57E-35,1,2.63E-29,8.92E-14,3.26E-21,9.81E-17
6.74E-32,1.95E-26,2.72E-32,2.08E-25,8.50E-32,1.08E-08,5.02E-30,3.53E-06,4.01E-23,0.999996424
1.98E-07,1.81E-08,1.20E-08,1.05E-08,1.15E-09,1.04E-06,4.14E-07,1.14E-09,0.999998331,1.89E-08
0.275791302,0.010404871,0.166482884,0.143704593,0.102584236,0.004040342,0.257652814,0.004046261,0.032306186,0.002986502
1.06E-59,5.78E-49,3.74E-60,1.58E-60,4.71E-71,1,6.91E-59,3.24E-25,5.19E-41,6.33E-33
5.06E-08,3.76E-09,0.022998057,1.73E-07,0.942798489,4.17E-09,0.034202295,5.25E-10,9.32E-07,2.69E-09
1.00E-11,7.46E-10,2.92E-10,1.90E-11,3.85E-12,0.010046067,2.90E-11,0.989753817,1.97E-07,0.000199861
3.49E-05,0.994776969,8.38E-06,0.004953336,0.000147487,5.26E-08,2.44E-05,6.55E-11,5.44E-05,3.40E-09
0.000561433,7.53E-06,0.979445396,2.99E-05,0.000444393,6.70E-08,0.019481456,1.12E-09,2.98E-05,3.52E-10
6.90E-27,2.54E-21,1.39E-24,1.18E-26,5.80E-30,1,2.75E-25,6.43E-10,1.16E-16,1.93E-13
0.00883997,0.000766677,0.319728949,0.003960578,0.447070762,0.000348135,0.212760612,0.000109533,0.006223096,0.000191612
2.26E-24,2.03E-26,2.93E-26,9.39E-21,5.05E-29,1.88E-16,3.31E-23,1.39E-27,1,4.75E-24
7.03E-08,2.83E-10,0.9997726,2.19E-11,5.45E-05,2.39E-15,0.000172766,1.09E-19,1.02E-09,2.54E-19
1.20E-16,1,9.62E-18,3.81E-13,1.62E-17,7.17E-19,3.55E-17,3.38E-27,1.97E-15,1.86E-24
2.56E-41,6.31E-33,1.69E-40,3.76E-33,6.08E-41,2.14E-10,1.12E-38,7.76E-09,3.33E-30,1
0.194611901,0.024129896,0.289270328,0.127379428,0.045886067,0.007526267,0.22371595,0.002915082,0.082807773,0.001757141
8.55E-45,8.04E-38,9.11E-42,1.54E-44,6.78E-50,1,6.43E-41,2.27E-18,5.90E-28,9.35E-23
2.35E-18,1.27E-21,2.20E-19,4.31E-20,1.15E-22,5.13E-20,1.69E-17,1.39E-28,1,9.36E-25
3.20E-06,1.04E-06,0.021317188,1.74E-05,0.978449999,2.99E-10,0.000206655,7.90E-13,4.50E-06,2.75E-11
0.869136198,2.87E-06,0.000559949,8.46E-05,9.69E-05,2.37E-07,0.130115362,5.25E-10,4.04E-06,1.62E-09
2.87E-05,0.001426562,1.50E-10,0.998542529,1.08E-10,6.79E-12,1.15E-06,5.28E-15,1.02E-06,1.37E-14
2.00E-05,0.000173227,2.83E-10,0.999806084,3.35E-09,8.84E-12,7.04E-07,1.46E-13,4.68E-09,3.24E-13
4.58E-32,7.37E-26,3.88E-32,3.11E-25,9.08E-32,9.17E-09,5.34E-30,6.16E-06,6.51E-24,0.999993801
0.00076702,0.007365606,2.94E-07,0.991795696,1.03E-06,5.64E-10,6.88E-05,3.66E-12,1.50E-06,2.11E-11
1.44E-16,1.37E-15,2.77E-15,1.87E-14,3.72E-15,1.16E-06,3.75E-15,0.999655366,1.78E-13,0.000343437
0.002524186,1.25E-05,0.708629983,7.40E-06,0.238495394,1.79E-07,0.050113184,1.08E-08,0.000217074,4.31E-08
0.636402271,5.48E-05,0.001176878,0.003175598,0.00048649,2.28E-06,0.358661426,1.46E-08,4.01E-05,8.74E-08
1.40E-05,1.33E-06,0.042069692,7.97E-05,0.349553815,7.89E-07,0.608237209,1.00E-07,4.22E-05,1.21E-06
2.08E-05,0.997545085,1.17E-06,0.002404199,3.51E-06,1.05E-06,3.04E-06,7.42E-10,2.09E-05,5.79E-09
0.013763697,0.000181781,0.062173358,0.017909282,0.082909195,2.78E-05,0.814664131,8.16E-06,0.008299918,6.27E-05
3.40E-17,1.89E-15,8.86E-17,5.42E-14,1.27E-16,1.37E-05,6.55E-16,0.999774388,1.55E-11,0.000211867
0.257390522,0.019995417,0.01741233,0.442083411,0.017441539,0.001068896,0.235432277,0.000426049,0.008147775,0.00060175
9.10E-06,4.73E-07,0.972315475,4.69E-07,0.01573319,1.39E-09,0.01193988,1.75E-11,1.45E-06,1.82E-11
1.27E-07,1.18E-09,0.000536273,2.15E-07,0.00119352,1.01E-09,0.998269815,8.17E-12,3.28E-08,2.09E-09
4.40E-05,0.001728508,9.30E-09,0.998225624,1.05E-07,4.42E-12,1.51E-06,7.55E-15,2.65E-07,3.39E-14
0.348191657,0.003106005,0.124890613,0.058104057,0.054786829,0.001655789,0.36028429,0.000911665,0.047075397,0.000993803
2.64E-18,7.71E-15,7.81E-20,9.02E-14,3.08E-19,0.000146172,2.74E-18,5.87E-05,3.77E-14,0.99979524
2.47E-18,1,4.73E-19,8.90E-16,2.11E-19,5.92E-23,9.43E-19,4.28E-33,2.85E-17,2.27E-29
4.54E-25,7.46E-20,4.90E-24,3.60E-20,4.17E-24,5.11E-07,1.93E-23,0.000274145,1.17E-18,0.999725417
6.04E-09,0.999999404,2.13E-09,5.40E-07,3.40E-08,1.67E-12,7.05E-09,1.55E-16,9.05E-09,1.10E-14
2.57E-13,7.50E-13,9.38E-15,2.41E-12,4.41E-16,0.999537563,8.18E-15,6.46E-05,5.64E-08,0.000397804
0.000168234,0.000300218,3.97E-06,0.998938021,0.00053641,5.70E-09,5.24E-05,1.06E-09,7.13E-07,7.18E-10
9.76E-07,9.06E-08,0.087784851,6.56E-07,0.910513672,8.55E-10,0.001693086,2.16E-11,6.76E-06,2.19E-10
1.13E-09,2.66E-11,0.04811914,7.03E-11,0.951676211,1.33E-13,0.00020463,4.71E-16,3.68E-09,8.65E-15
0.02141114,0.002764644,0.04852289,0.002474882,0.012699879,0.001024337,0.056824086,0.002130684,0.850209227,0.001938359
7.23E-59,2.75E-47,9.14E-58,1.63E-56,2.28E-68,1,2.84E-57,2.23E-24,1.00E-37,1.03E-27
9.57E-05,0.988274573,4.02E-06,0.011564706,2.34E-05,5.85E-08,1.72E-05,1.18E-10,2.03E-05,1.32E-09
1.92E-06,0.999610457,5.47E-08,0.000386481,1.93E-07,4.21E-10,2.73E-07,5.49E-14,7.35E-07,1.23E-12
4.19E-28,1.49E-22,5.46E-28,5.30E-22,9.22E-28,8.79E-08,5.09E-26,2.99E-05,1.19E-20,0.99996996
0.994564556,1.53E-07,8.24E-07,2.75E-07,5.75E-09,7.58E-13,0.005434303,2.35E-18,5.59E-10,2.23E-17
1.25E-14,2.07E-11,3.36E-13,6.60E-14,6.44E-16,0.999988675,1.89E-13,1.10E-05,1.62E-09,3.04E-07
8.40E-06,5.15E-07,0.078456359,9.29E-06,0.873096847,8.64E-08,0.04836664,1.44E-08,6.17E-05,6.45E-08
6.08E-07,3.88E-07,1.99E-08,2.47E-05,1.34E-07,0.003406007,1.31E-07,0.287627379,9.85E-07,0.708939547
2.54E-05,4.68E-06,0.20663503,1.84E-05,0.790605933,7.58E-09,0.002689575,1.27E-10,2.09E-05,1.28E-09
0.381885526,0.003485443,0.147314054,0.048354568,0.056763262,0.000385476,0.34072585,0.000188082,0.020635359,0.000262498
3.51E-05,3.27E-07,0.670644469,3.77E-07,0.3078741,3.01E-09,0.021439674,1.17E-10,6.06E-06,4.33E-10
0.031299048,0.000348669,0.427376098,0.008748755,0.480130749,0.000114211,0.037246923,2.01E-05,0.014682844,3.26E-05
5.22E-24,1,1.01E-24,1.03E-18,8.24E-24,4.55E-29,4.39E-24,3.47E-42,3.04E-22,6.06E-37
0.55240593,3.68E-05,0.000543962,0.001866187,4.97E-05,3.60E-07,0.445052812,8.15E-10,4.42E-05,1.39E-08
6.05E-09,7.65E-10,6.37E-10,1.75E-10,3.73E-11,3.29E-08,1.07E-08,1.95E-11,1,2.14E-10
0.002959313,5.49E-05,0.515078207,0.000401284,0.462869095,3.00E-06,0.018059905,1.60E-07,0.000573714,3.76E-07
0.862411001,4.33E-06,0.001357492,0.000135205,2.99E-05,4.11E-08,0.136054698,3.60E-11,7.49E-06,7.73E-11
7.90E-10,1,1.26E-08,2.64E-08,3.89E-08,2.70E-12,2.87E-09,1.85E-16,2.10E-08,7.94E-15
0.267743518,0.009568757,0.106541178,0.105908057,0.102612709,0.001788302,0.379279158,0.000856974,0.023995318,0.001706028
1.59E-32,2.60E-27,2.06E-32,1.33E-26,6.50E-33,2.76E-07,3.22E-31,2.54E-07,6.37E-24,0.999999523
2.12E-06,9.33E-05,5.63E-12,0.999904642,3.01E-11,1.15E-14,3.89E-08,1.32E-17,4.46E-10,6.22E-17
6.19E-07,2.54E-07,0.017041325,4.07E-05,0.838499489,1.55E-06,0.144394599,2.96E-07,2.02E-05,9.92E-07
6.04E-16,1,1.66E-15,2.18E-11,4.28E-15,2.65E-16,5.82E-16,1.43E-23,1.18E-13,6.29E-21
2.33E-07,1.59E-08,0.992737729,1.81E-08,0.006475311,9.99E-13,0.000786761,3.15E-16,3.86E-08,7.70E-16
0.512648166,0.000956988,0.002738955,0.040831748,0.001476597,4.50E-06,0.441205609,9.58E-08,0.000136715,6.08E-07
9.27E-45,3.69E-39,1.53E-45,3.92E-46,2.03E-54,1,1.70E-43,5.62E-22,5.54E-30,1.01E-24
0.146074577,0.002472314,3.99E-06,0.850557749,3.84E-06,1.51E-09,0.000887139,1.81E-12,4.46E-07,7.81E-12
0.000293565,1.48E-05,0.114456894,0.00146724,0.758001243,3.21E-05,0.123210576,4.89E-06,0.002504098,1.45E-05
0.704607012,0.000164805,0.001069098,0.006739734,0.000245346,2.91E-07,0.28713084,1.17E-09,4.29E-05,7.21E-09
