0,1,2,3,4,5,6,7,8,9
6.17E-05,0.999535657,1.50E-05,0.000238266,4.72E-05,2.33E-05,1.36E-05,6.65E-06,1.26E-05,4.58E-05
0.097410787,0.000858599,0.188998474,0.374452073,0.180928409,0.000136973,0.150649691,1.64E-05,0.006510631,3.80E-05
0.000563428,0.000362201,0.003568042,0.512905331,0.479485074,4.24E-07,0.002855204,5.49E-07,0.000247354,1.24E-05
3.17E-05,0.000114617,3.47E-05,0.000106786,3.15E-05,0.026722538,6.65E-06,0.624329041,0.000209612,0.348412797
7.37E-05,7.13E-06,5.39E-06,1.52E-05,1.49E-05,2.61E-06,1.55E-05,0.000166685,0.999669184,2.96E-05
4.93E-06,2.49E-06,1.06E-06,8.57E-07,3.00E-06,0.00096521,3.50E-07,0.998852736,4.31E-05,0.000126288
0.992006459,2.15E-05,0.000520653,0.000204274,7.75E-06,8.99E-07,0.007197995,7.79E-09,4.01E-05,2.57E-07
0.00511008,3.00E-06,0.992898709,1.91E-05,0.000151539,1.92E-06,0.001588903,1.83E-09,0.000225082,1.67E-06
0.248998358,0.000425867,0.109240375,0.030409419,0.008647822,5.13E-06,0.582301066,7.09E-07,0.019956287,1.50E-05
0.000185819,6.87E-07,0.953461537,2.54E-05,0.046025393,7.22E-08,0.000262464,6.46E-08,3.76E-05,9.24E-07
0.003801647,0.021416337,0.000315699,0.941115227,0.01444512,3.23E-06,0.01816012,3.68E-06,0.00071581,2.31E-05
1.38E-05,0.999876991,3.02E-06,1.24E-05,7.51E-05,8.76E-07,2.90E-06,2.65E-06,9.49E-06,2.81E-06
0.000549768,4.72E-07,0.998199967,3.20E-06,0.000673301,2.63E-07,0.000531074,1.25E-09,4.09E-05,1.15E-06
4.26E-05,2.40E-05,2.14E-05,1.22E-06,9.64E-06,0.00015875,0.00011259,2.37E-05,0.999596163,9.84E-06
3.81E-05,9.02E-06,0.009455573,9.44E-06,0.981296014,1.10E-07,0.009128722,1.70E-07,3.49E-05,2.80E-05
0.000128879,0.999802867,4.19E-06,1.32E-05,2.78E-05,6.47E-07,1.37E-05,2.16E-07,8.15E-06,3.38E-07
8.72E-05,1.99E-05,8.49E-06,2.32E-05,0.000146205,3.56E-07,2.68E-05,0.000235977,0.998995004,0.000456863
4.87E-05,9.01E-06,5.52E-05,1.17E-06,1.72E-06,0.999380258,2.40E-05,8.11E-05,0.000226242,0.000172672
5.36E-07,3.28E-07,6.57E-08,2.47E-07,6.23E-07,2.32E-05,1.97E-07,9.75E-05,2.52E-06,0.999874608
1.47E-05,3.12E-07,1.20E-06,1.60E-07,2.94E-08,0.999851964,2.04E-06,0.000110266,1.58E-05,3.64E-06
0.996571652,2.54E-06,0.000840559,0.000300676,5.45E-05,4.12E-08,0.002187868,9.18E-09,4.21E-05,1.63E-07
0.076136282,0.143884769,0.00045936,0.757013972,0.009326519,2.99E-06,0.011693475,7.34E-05,0.001390459,1.87E-05
0.000424425,4.10E-07,0.994810237,3.05E-05,0.004413669,1.17E-07,0.000151851,1.14E-08,0.000166921,1.96E-06
0.999228001,5.02E-06,0.000249188,9.67E-05,3.51E-06,3.13E-07,0.000387754,1.44E-09,2.94E-05,9.40E-08
0.048059944,1.64E-05,0.496708574,5.87E-05,0.001357118,4.63E-06,0.453593657,1.41E-08,0.000198786,2.21E-06
1.44E-05,8.77E-07,2.90E-06,7.57E-07,1.43E-07,0.999678477,5.06E-06,0.000229089,5.69E-05,1.15E-05
0.004407181,0.005014897,9.76E-05,0.987421064,0.000912471,5.03E-06,0.001627971,3.09E-07,0.000511367,1.97E-06
0.000775577,3.95E-07,0.002501125,5.65E-05,0.005018475,6.44E-08,0.991619601,7.41E-09,2.81E-05,1.67E-07
4.34E-06,6.27E-06,7.22E-07,1.56E-06,1.23E-06,0.00039413,3.76E-07,0.999411691,2.10E-05,0.00015862
4.41E-05,0.999917872,3.68E-06,1.31E-05,9.71E-06,4.33E-07,4.07E-06,5.09E-07,3.07E-06,3.50E-06
0.001135123,2.48E-05,6.38E-05,3.86E-06,7.27E-06,7.31E-05,0.000313946,1.04E-05,0.99836498,2.56E-06
0.986121359,9.10E-05,0.000850723,0.000385898,3.26E-05,2.56E-06,0.012049563,1.96E-08,0.000465896,2.87E-07
6.31E-05,0.999821456,6.78E-06,3.06E-05,5.51E-05,9.56E-07,6.51E-06,1.00E-06,9.63E-06,4.83E-06
0.005459687,0.000655252,0.789920332,0.003195328,0.173155303,3.92E-06,0.009167912,6.20E-07,0.018421981,1.97E-05
0.000157797,1.05E-06,0.990043865,8.71E-06,0.001077442,5.15E-07,0.008690744,1.89E-08,1.82E-05,1.74E-06
0.000546479,0.103443749,0.000124516,0.890296715,0.000533675,3.14E-05,0.001636817,2.86E-05,0.003338953,1.90E-05
0.000219901,1.23E-05,0.012422344,0.000210182,0.504035157,2.18E-07,0.482975648,8.88E-08,0.000117288,6.87E-06
1.85E-06,1.19E-05,2.34E-06,2.15E-06,1.74E-06,0.00079147,3.95E-07,0.99897704,1.33E-05,0.000197803
0.005815224,1.31E-05,0.821714901,0.000369992,0.01488077,3.58E-06,0.155230454,7.62E-07,0.001965361,5.90E-06
1.49E-06,7.83E-06,1.15E-06,1.09E-06,1.37E-06,0.000516656,2.60E-07,0.998476446,4.74E-05,0.000946307
0.001229567,4.53E-05,7.82E-05,1.59E-05,8.10E-05,9.43E-07,0.000108615,1.84E-05,0.998289536,0.000132589
0.000406774,6.31E-06,1.06E-05,7.37E-06,3.80E-07,0.998513052,5.65E-05,0.000842598,0.000141655,1.46E-05
7.11E-05,4.23E-05,8.99E-06,3.15E-05,1.01E-05,0.020063385,3.53E-06,0.61188169,0.000337987,0.367549408
9.99E-06,3.36E-06,8.05E-07,1.33E-06,1.36E-06,0.000140647,2.25E-06,0.000507929,3.79E-05,0.999294422
2.81E-05,2.48E-05,0.004648762,1.76E-05,0.990065131,7.82E-08,0.005104615,4.93E-07,0.000105272,5.22E-06
0.00208077,1.84E-06,0.974871566,8.56E-05,0.001320453,2.57E-06,0.021400239,3.60E-08,0.000233597,3.40E-06
1.79E-05,3.17E-07,8.67E-07,8.71E-08,2.36E-08,0.999904761,1.68E-06,6.01E-05,9.09E-06,5.28E-06
1.49E-06,4.74E-06,6.10E-07,3.82E-07,5.46E-07,0.000732971,2.80E-07,0.999215504,5.27E-06,3.83E-05
0.983540722,0.000209994,0.002259636,0.000268013,4.35E-05,1.10E-05,0.01348335,1.23E-07,0.000182196,1.50E-06
3.62E-05,4.30E-06,8.70E-06,5.37E-07,1.49E-07,0.99979953,7.99E-06,5.39E-05,2.84E-05,6.03E-05
0.000593477,2.66E-07,0.992067113,1.63E-05,0.005675419,2.81E-07,0.001577051,6.95E-09,6.60E-05,4.10E-06
0.000318889,4.00E-06,6.12E-05,1.23E-06,8.38E-06,0.000110196,0.000326343,6.38E-06,0.99915314,1.03E-05
0.002277334,5.59E-05,0.038060663,0.005790327,0.942662664,1.11E-06,0.010347532,1.65E-07,0.000789806,1.45E-05
0.000423244,0.000549556,7.88E-05,0.0001104,4.53E-05,0.003844884,2.34E-05,0.981108939,0.003961511,0.009853967
0.000867689,0.000920115,8.66E-05,6.75E-05,0.000125821,2.74E-06,0.000783812,1.48E-06,0.99617744,0.000966678
0.956499964,5.60E-05,0.018043103,0.004473791,0.000138492,5.99E-05,0.016281344,4.85E-07,0.004430413,1.65E-05
0.998561072,2.05E-05,0.000911954,7.68E-05,8.82E-06,7.87E-07,0.000228327,6.86E-09,0.000191331,4.44E-07
5.13E-06,5.68E-06,8.64E-07,5.07E-06,6.07E-06,0.000395029,4.23E-06,0.017903374,0.000148319,0.981526341
6.07E-06,2.10E-06,2.36E-06,2.56E-06,1.94E-06,0.001551143,6.73E-07,0.00049459,5.42E-06,0.997932901
0.005977645,3.49E-05,7.29E-05,0.992021006,0.00031995,8.68E-07,0.001547387,2.86E-08,2.42E-05,1.06E-06
0.998826333,1.50E-06,0.000139625,1.01E-05,1.58E-06,1.34E-07,0.00099091,2.45E-09,2.99E-05,3.36E-08
4.81E-05,1.31E-06,4.63E-06,3.02E-06,1.17E-05,1.19E-06,1.06E-05,1.31E-05,0.999819431,8.68E-05
0.000716242,1.69E-05,0.198173091,0.000359995,0.664228961,1.56E-06,0.134065239,2.89E-07,0.002413846,2.38E-05
1.18E-05,0.999920494,1.67E-06,5.72E-05,5.21E-06,9.47E-08,9.17E-07,1.99E-07,1.86E-06,5.03E-07
7.98E-05,4.21E-06,1.00E-05,2.84E-06,1.30E-07,0.997892895,1.05E-05,0.00188302,3.53E-05,8.14E-05
2.82E-05,1.60E-05,0.027338367,4.91E-05,0.971181906,1.24E-07,0.001112574,1.48E-07,0.000265235,8.39E-06
4.15E-05,0.999870794,5.99E-06,3.78E-05,1.17E-05,1.18E-05,4.13E-06,7.07E-06,4.17E-06,4.95E-06
0.000384367,5.57E-06,4.03E-05,3.17E-05,6.15E-06,0.089489557,2.44E-05,0.008106016,0.000122618,0.901789375
0.00019724,0.999455867,1.79E-05,0.00020093,1.74E-05,9.88E-06,5.01E-06,3.93E-07,9.21E-05,3.21E-06
0.000190772,3.11E-06,1.25E-05,6.15E-07,7.55E-06,7.19E-07,3.30E-05,2.51E-06,0.9997334,1.58E-05
0.000370541,1.78E-05,0.029936423,0.000330182,0.290673205,3.70E-07,0.678086172,3.46E-07,0.000578474,6.55E-06
0.003475548,5.88E-06,0.241041769,0.000860612,0.004341921,1.10E-06,0.750125326,4.68E-08,0.000146098,1.65E-06
2.63E-05,0.999940161,3.77E-06,1.55E-05,7.67E-06,1.54E-07,4.57E-06,4.15E-08,1.47E-06,4.49E-07
0.000223713,3.54E-07,0.993679905,3.61E-05,0.005420248,5.45E-08,0.000493162,1.15E-08,0.000145859,5.48E-07
0.000481276,4.49E-06,1.11E-05,1.45E-06,1.20E-05,0.997153777,0.000128406,0.000834826,0.000872955,0.000499789
2.48E-05,0.99988152,3.10E-06,1.50E-05,6.58E-05,7.04E-08,5.63E-06,4.87E-07,1.93E-06,1.67E-06
0.819482337,5.70E-06,0.050944955,0.009253768,0.000689055,4.87E-06,0.119376288,2.12E-08,0.000241654,1.36E-06
0.996435755,1.23E-05,0.00024163,0.001076905,2.69E-05,3.36E-07,0.002138154,2.40E-08,6.77E-05,4.00E-07
0.993807752,1.89E-05,0.000974199,0.000182266,3.35E-05,1.09E-07,0.004931466,5.25E-08,5.15E-05,3.44E-07
0.000131992,0.999808706,1.56E-05,1.75E-05,1.32E-05,7.26E-07,6.81E-06,2.65E-08,4.60E-06,7.86E-07
0.047615751,8.90E-06,0.081148818,0.001882824,0.000223327,1.04E-06,0.868854531,3.02E-08,0.000262159,2.70E-06
5.50E-05,0.999831586,4.62E-06,5.07E-05,3.90E-05,1.60E-07,1.31E-05,7.89E-07,2.79E-06,2.30E-06
0.025410141,0.013881665,0.003811577,0.903285661,0.031533401,1.61E-06,0.021098327,3.86E-06,0.000928225,4.55E-05
0.000561977,1.04E-06,0.998698738,4.69E-06,0.00025837,3.22E-07,0.000429009,3.73E-09,4.52E-05,7.00E-07
0.01028268,1.28E-05,0.841911207,0.006694179,0.010560629,4.47E-06,0.127505312,1.01E-07,0.003018538,1.01E-05
0.014526752,0.000462015,0.506674245,0.344162014,0.020600001,1.24E-05,0.101533195,4.61E-07,0.011941634,8.72E-05
0.000627989,0.000235557,0.00308313,0.000685225,0.733682757,6.12E-06,0.254546176,6.22E-06,0.007109734,1.71E-05
1.08E-05,0.9999019,3.81E-06,4.00E-05,2.92E-05,5.30E-07,6.26E-06,2.83E-06,5.48E-07,4.00E-06
0.00341753,0.00091169,0.016459499,0.527755428,0.322761617,2.74E-06,0.127491025,7.13E-07,0.001176005,2.38E-05
0.002570078,0.003626998,0.003533244,0.0037949,0.001638919,0.599705881,0.004671067,0.366989131,0.004205733,0.009264024
0.801827587,1.97E-05,0.113788697,0.003038384,0.00035573,1.63E-06,0.079750332,3.77E-08,0.001217114,9.06E-07
0.002413137,7.81E-05,0.007795761,0.043809017,0.65667375,9.68E-07,0.288759042,5.22E-07,0.000445071,2.46E-05
2.82E-06,6.50E-06,6.84E-07,6.42E-07,8.94E-07,0.00137071,4.62E-07,0.998312346,1.72E-05,0.000287788
9.05E-07,8.42E-07,1.30E-07,5.30E-07,6.41E-07,2.64E-05,1.78E-07,0.0004823,2.01E-06,0.999486353
0.001594401,0.026408825,0.000241539,0.969506,0.00074604,1.93E-05,0.001367841,3.15E-06,6.79E-05,4.51E-05
8.55E-05,8.07E-05,2.10E-05,0.000113568,0.000184407,0.021469634,1.83E-05,0.971492333,0.000731027,0.005803532
0.00049228,3.36E-06,0.990939491,4.00E-05,0.000550273,3.75E-07,0.007905439,9.21E-09,6.80E-05,9.04E-07
0.061616246,0.005271911,0.000475004,0.915083806,0.001516761,4.06E-06,0.015798949,8.09E-07,0.00022887,3.68E-06
5.45E-06,1.07E-05,1.19E-06,2.26E-06,4.70E-06,0.000103464,5.38E-07,0.015379882,4.53E-05,0.984446567
0.949369176,0.004117497,0.001687464,0.005467964,0.000680138,9.07E-05,0.03104985,6.38E-06,0.007524587,6.30E-06
7.52E-07,8.27E-07,7.23E-08,4.16E-07,4.04E-07,1.38E-05,1.37E-07,0.000321749,1.53E-06,0.999660369
0.000424796,1.16E-06,0.327051849,1.75E-05,0.669889654,2.76E-07,0.002542314,1.05E-07,6.54E-05,6.99E-06
3.09E-05,2.03E-05,2.27E-06,1.21E-05,2.87E-06,0.000963482,4.40E-06,0.742913246,0.00025611,0.255794221
0.001015681,0.000280508,0.079575596,0.000475471,0.899264772,1.08E-06,0.009732517,2.24E-05,0.00931503,0.000316899
0.00057587,5.23E-06,0.989997244,2.78E-05,0.007654663,8.52E-07,0.001600768,5.43E-08,0.000130429,7.14E-06
0.829863671,3.37E-06,0.003046701,0.001273962,0.000164475,1.33E-06,0.165554275,4.24E-08,9.19E-05,2.52E-07
5.01E-05,7.43E-07,1.00E-06,1.38E-06,1.67E-07,0.999759494,2.95E-06,0.000158499,2.26E-05,3.10E-06
0.011027619,6.84E-05,0.509580645,0.045875139,0.170224515,5.74E-05,0.260786113,1.89E-06,0.001746833,0.000631475
5.99E-06,0.999966265,8.99E-07,1.17E-05,9.54E-06,6.91E-07,1.43E-06,1.78E-06,1.08E-06,5.90E-07
0.003333413,1.00E-05,0.885224522,3.47E-05,0.011132286,2.40E-05,0.099273706,4.09E-07,0.000952095,1.50E-05
0.000219297,0.998646782,0.000167449,0.000168929,0.000262456,7.70E-06,0.000505414,1.22E-06,1.60E-05,4.71E-06
0.002016706,0.000147664,0.002281961,0.979737786,0.01053328,1.73E-06,0.005216729,2.16E-07,5.75E-05,6.35E-06
0.967690056,1.04E-06,0.001096981,9.65E-05,5.98E-05,8.23E-08,0.031033324,3.00E-09,2.23E-05,8.35E-08
6.45E-06,6.80E-07,5.88E-07,5.13E-07,1.38E-06,0.000201007,1.04E-06,0.000274131,1.89E-05,0.999495284
2.54E-06,0.999976755,9.34E-07,1.12E-05,5.02E-06,3.85E-07,4.30E-07,5.49E-07,1.56E-06,6.53E-07
0.997243158,3.17E-06,0.00019033,3.55E-05,2.59E-06,1.34E-07,0.00250388,2.87E-09,2.11E-05,4.54E-08
1.31E-06,6.37E-07,2.62E-07,7.61E-07,1.80E-06,2.21E-05,2.63E-07,0.000988889,5.99E-06,0.998978229
0.004841756,7.64E-05,0.002088787,0.884225923,0.104575112,4.50E-07,0.004121561,2.86E-07,6.63E-05,3.45E-06
0.407626893,0.00022202,0.001772164,0.001714691,0.000538707,1.94E-05,0.587160756,3.83E-07,0.000943841,1.08E-06
1.26E-06,8.59E-06,8.81E-07,1.01E-06,1.48E-06,0.000445975,2.55E-07,0.999472182,7.77E-06,6.05E-05
4.70E-07,4.60E-07,6.95E-08,2.93E-07,4.40E-07,9.02E-06,7.81E-08,0.000234438,1.44E-06,0.999753178
3.53E-06,2.41E-06,3.60E-07,7.27E-07,1.85E-06,0.000217945,1.28E-06,0.000386608,5.74E-06,0.999379662
4.95E-05,1.16E-05,0.037848869,8.94E-05,0.960161124,1.70E-07,0.001277025,2.47E-07,0.000557508,4.64E-06
0.000117839,7.48E-05,0.108096161,0.000140877,0.882952538,6.57E-07,0.008079139,4.56E-07,0.00052222,1.53E-05
4.72E-06,1.13E-05,6.36E-07,1.41E-06,1.23E-06,0.001544103,7.60E-07,0.998367119,1.16E-05,5.72E-05
0.000125575,0.999549473,6.39E-06,0.000103854,0.000162903,2.07E-07,4.06E-05,1.00E-07,1.04E-05,3.66E-07
0.00322094,2.87E-06,0.900482337,1.71E-05,0.004381807,3.64E-06,0.091659412,1.17E-07,0.00022602,5.72E-06
0.032972364,0.93071419,0.000588195,0.022971244,0.000573698,0.000497823,0.011106804,2.41E-05,0.00045274,9.88E-05
0.005784998,0.000542426,0.203326859,0.002920805,0.061339075,9.66E-06,0.719689068,5.44E-07,0.006327606,5.90E-05
0.000677061,0.009556455,0.000117291,0.984873635,0.002235976,3.09E-06,0.002232344,1.36E-06,0.000298135,4.65E-06
0.000958075,2.15E-06,0.945926749,1.62E-05,0.03383883,8.47E-07,0.019174024,2.37E-08,7.25E-05,1.07E-05
0.00051604,4.04E-05,7.04E-05,5.16E-06,2.71E-05,3.87E-05,0.000360661,0.000188365,0.998719427,3.40E-05
0.000831093,7.72E-05,0.001677492,0.961229441,0.034758028,6.36E-07,0.001169664,4.32E-08,0.000253568,2.76E-06
0.00202422,2.17E-05,0.010752099,0.000268839,0.010615286,3.09E-07,0.976115528,1.41E-07,0.00019941,2.52E-06
4.06E-05,0.999852202,1.25E-05,5.70E-05,1.57E-05,1.54E-06,8.97E-06,2.36E-07,7.38E-06,3.83E-06
1.99E-05,0.999936585,4.51E-06,1.57E-05,1.25E-05,5.12E-07,5.96E-06,1.35E-07,2.50E-06,1.72E-06
0.998364624,1.29E-05,0.000421237,6.34E-05,3.95E-06,2.48E-07,0.00110331,2.29E-09,3.05E-05,7.28E-08
0.000205649,6.94E-06,0.983288011,3.73E-05,0.001668495,9.13E-07,0.014681206,5.38E-08,0.000110288,1.10E-06
3.06E-06,1.03E-05,7.24E-07,2.70E-06,2.97E-06,3.37E-05,3.60E-07,0.010916645,3.38E-05,0.988995685
0.000397142,1.79E-06,0.992106771,1.05E-05,0.001999446,1.04E-06,0.005428318,2.72E-08,5.39E-05,1.05E-06
0.000205173,4.27E-05,0.048998238,7.02E-05,0.746915506,2.88E-07,0.203301944,4.68E-07,0.000442364,2.32E-05
0.997537849,7.74E-06,9.06E-05,0.00059357,6.52E-06,5.41E-07,0.001671201,3.46E-09,9.17E-05,1.54E-07
7.41E-07,1.06E-05,4.67E-07,9.72E-07,2.14E-06,0.000118379,2.67E-07,0.999060441,1.38E-05,0.000792228
8.37E-07,5.02E-07,1.43E-07,2.15E-07,7.68E-07,1.18E-05,1.29E-07,0.00011822,6.45E-06,0.999861021
0.000110932,4.34E-06,2.78E-06,5.59E-05,8.34E-06,7.18E-06,1.99E-05,1.16E-06,0.999789282,1.80E-07
2.78E-05,0.000107862,0.00385425,0.000438592,0.994631183,2.59E-07,0.000649682,2.24E-07,0.000282822,7.39E-06
5.34E-06,0.999970914,9.11E-07,1.56E-05,4.74E-06,1.66E-07,5.89E-07,2.75E-07,7.72E-07,7.07E-07
